,Ativo Total,Ativo Circulante,Disponibilidades,Aplicações Interfinanceiras de Liquidez,Títulos e Valores Mobiliários,Relações Interfinanceiras,Relações Interdependências,Operações de Crédito,Operações de Arrendamento Mercantil,Outros Créditos,Outros Valores e Bens,Ativo Realizável a Longo Prazo,Aplicações Interfinanceiras de Liquidez.1,Títulos e Valores Mobiliários.1,Relações Interfinanceiras.1,Relações Interdependências.1,Operações de Crédito.1,Operações de Arrendamento Mercantil.1,Outros Créditos.1,Outros Valores e Bens.1,Ativo Permanente,Investimentos,Imobilizado de Uso,Imobilizado de Arrendamento,Intangível,Diferido,Passivo Total,Passivo Circulante,Depósitos,Captações no Mercado Aberto,Recursos de Aceites e Emissão de Títulos,Relações Interfinanceiras.2,Relações Interdependências.2,Obrigações por Empréstimos,Obrigações por Repasse do País,Obrigações por Repasse do Exterior,Outras Obrigações,Passivo Exigível a Longo Prazo,Depósitos.1,Captações no Mercado Aberto.1,Recursos de Aceites e Emissão de Títulos.1,Relações Interfinanceiras.3,Relações Interdependências.3,Obrigações por Empréstimos.1,Obrigações por Repasse do País.1,Obrigações por Repasse do Exterior.1,Outras Obrigações.1,Resultados de Exercícios Futuros,Part. de Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Reavaliação,Reservas de Lucro,Ajustes de Avaliação Patrimonial,Lucros/Prejuízos Acumulados
2010-12-31,344482000.0,0.51239,-112000.0,-24000.0,4974000.0,,,0.50438,,0.5431699999999999,212710000.0,181000.0,1516000.0,68268000.0,,,0.50438,,25000.0,-207000.0,-24000.0,-480000.0,344482000.0,,,,12021000.0,5761000.0,131772000.0,,,,,,,,6195000.0,0.0,0.0,,,,,,,,6169000.0,,,133288000.0,627000.0,5113040.0,,0.0,,-102900.0
2010-12-31,325683.00800000003,157811.008,58.0,3041.0,5574.0,0.0,0.0,134228.0,0.0,12688.0,2222.0,163603.008,0.0,4119.0,0.0,0.0,120419.0,0.0,38221.0,844.0,4269.0,4008.0,172.0,0.0,82.0,7.0,325683.00800000003,177688.992,169648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8041.0,15068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15068.0,622.0,0.0,132304.0,63504.0,0.0,0.0,68800.0,0.0,0.0
2011-03-31,337870000.0,0.0,1194000.0,6000.0,5131000.0,,,0.14606,,0.0,204366000.0,166000.0,1510000.0,70000000.0,,,0.14606,,25000.0,0.0,6000.0,-581000.0,337870000.0,,,,11412000.0,494000.0,133504000.0,,,,,,,,2962000.0,0.0,0.0,,,,,,,,2920000.0,,,135014000.0,627000.0,5113040.0,,0.0,,1211170.0
2011-03-31,319582.016,159316.992,1747.0,79.0,5970.0,0.0,0.0,136971.008,0.0,12529.0,2021.0,156011.008,0.0,2943.0,0.0,0.0,115579.0,0.0,36697.0,792.0,4254.0,4018.0,157.0,0.0,73.0,6.0,319582.016,169836.992,168160.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.0,15340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15340.0,535.0,0.0,133870.0,63504.0,0.0,0.0,68800.0,0.0,1566.0
2011-06-30,337248.0,179612.992,984.0,3920.0,7350.0,0.0,0.0,153408.992,0.0,11804.0,2146.0,153099.008,0.0,1817.0,0.0,0.0,113843.0,0.0,36613.0,826.0,4536.0,4324.0,143.0,0.0,65.0,4.0,337248.0,187342.0,184106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3236.0,15597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15597.0,458.0,0.0,133851.0,75264.0,0.0,0.0,58587.0,0.0,0.0
2011-06-30,350929000.0,0.14464000000000002,285000.0,-16000.0,5199000.0,,,0.16138,,0.14140999999999998,217273000.0,151000.0,1364000.0,58392000.0,,,0.16138,,25000.0,-260000.0,-16000.0,-266000.0,350929000.0,,,,11643000.0,2203000.0,133656000.0,,,,,,,,2514000.0,0.0,0.0,,,,,,,,2414000.0,,,135020000.0,627000.0,5113040.0,,0.0,,296810.0
2011-09-30,313078.016,161006.0,1190.0,2814.0,9435.0,0.0,0.0,136210.0,0.0,8530.0,2827.0,147479.008,0.0,0.0,0.0,0.0,106540.0,0.0,40054.0,885.0,4593.0,4404.0,130.0,0.0,57.0,2.0,313078.016,160896.992,159071.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,15840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15840.0,396.0,0.0,135944.992,75264.0,0.0,0.0,58587.0,0.0,2094.0
2011-09-30,318031000.0,0.0,1419000.0,-3000.0,5390000.0,,,0.18666,,0.0,182173000.0,138000.0,1366000.0,60594000.0,,,0.18666,,25000.0,-7000.0,-3000.0,-587000.0,318031000.0,,,,11643000.0,711000.0,135858000.0,,,,,,,,3702000.0,0.0,0.0,,,,,,,,3631000.0,,,137224000.0,629000.0,5113040.0,,0.0,,1446750.0
2011-12-31,297347.00800000003,143907.008,670.0,12260.0,4229.0,0.0,0.0,112790.0,0.0,11205.0,2753.0,148908.992,0.0,0.0,0.0,0.0,113276.0,0.0,34628.0,1005.0,4531.0,4366.0,116.0,0.0,49.0,0.0,297347.00800000003,145402.0,141912.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3489.0,14456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14456.0,323.0,0.0,137166.0,75264.0,0.0,0.0,61902.0,0.0,0.0
2011-12-31,303029000.0,0.17740999999999998,932000.0,11000.0,3899000.0,,,0.28786,,0.17345,165883000.0,123000.0,1355000.0,61882000.0,,,0.28786,,25000.0,-143000.0,11000.0,-555000.0,303029000.0,,,,11940000.0,2387000.0,137146000.0,,,,,,,,4550000.0,0.0,0.0,,,,,,,,4438000.0,,,138501000.0,629000.0,5113040.0,,0.0,,955520.0
