,Ativo Total,Ativo Circulante,Disponibilidades,Aplicações Interfinanceiras de Liquidez,Títulos e Valores Mobiliários,Relações Interfinanceiras,Relações Interdependências,Operações de Crédito,Operações de Arrendamento Mercantil,Outros Créditos,Outros Valores e Bens,Ativo Realizável a Longo Prazo,Aplicações Interfinanceiras de Liquidez.1,Títulos e Valores Mobiliários.1,Relações Interfinanceiras.1,Relações Interdependências.1,Operações de Crédito.1,Operações de Arrendamento Mercantil.1,Outros Créditos.1,Outros Valores e Bens.1,Ativo Permanente,Investimentos,Imobilizado de Uso,Imobilizado de Arrendamento,Intangível,Diferido,Passivo Total,Passivo Circulante,Depósitos,Captações no Mercado Aberto,Recursos de Aceites e Emissão de Títulos,Relações Interfinanceiras.2,Relações Interdependências.2,Obrigações por Empréstimos,Obrigações por Repasse do País,Obrigações por Repasse do Exterior,Outras Obrigações,Passivo Exigível a Longo Prazo,Depósitos.1,Captações no Mercado Aberto.1,Recursos de Aceites e Emissão de Títulos.1,Relações Interfinanceiras.3,Relações Interdependências.3,Obrigações por Empréstimos.1,Obrigações por Repasse do País.1,Obrigações por Repasse do Exterior.1,Outras Obrigações.1,Resultados de Exercícios Futuros,Part. de Acionistas Não Controladores,Patrimônio Líquido,Capital Social Realizado,Reservas de Capital,Reservas de Reavaliação,Reservas de Lucro,Ajustes de Avaliação Patrimonial,Lucros/Prejuízos Acumulados
2010-06-30,19854198000.0,-768843000.0,375965000.0,-37337000.0,127685000.0,0.0,,0.50692,,186637000.0,2060753000.0,0.0,,385173000.0,2060753000.0,,0.0,,2927357000.0,,1850000000.0,79627000.0,79627000.0,,0.0,,19854198000.0,5858.0,-37337000.0,2158514000.0,275154000.0,17793445000.0,-1243772000.0,42290000.0,-198536000.0,-10070000.0,0.0,-234487000.0,96458000.0,0.0,,,,,2948630000.0,0.0,0.0,,,44098000.0,0.50692,,96458000.0,0.0,83452000.0,6327000.0
2010-06-30,19854198.784,10692450.304,80485.0,3655329.0239999997,1533357.9519999998,248099.008,0.0,3926696.96,0.0,1239563.008,8919.0,8970662.912,0.0,3823237.12,34288.0,0.0,5037056.0,0.0,76082.0,0.0,191084.992,1398.0,186636.992,0.0,0.0,3050.0,19854198.784,7335945.216,2706019.0719999997,455539.008,0.0,39655.0,13697.0,420169.984,317713.984,66845.0,3316305.92,10457480.192,4162584.064,0.0,0.0,0.0,0.0,58408.0,1150621.0559999999,690027.0079999999,4395840.0,20.0,0.0,2060753.024,1849616.0,502.0,29283.0,127183.0,54169.0,0.0
2010-09-30,20784045000.0,0.0,440403000.0,-15692000.0,199790000.0,0.0,,0.8218700000000001,,184988000.0,2123141000.0,0.0,,388768000.0,2123141000.0,,0.0,,0.0,,1850000000.0,66212000.0,66212000.0,,0.0,,20784045000.0,5922.0,-15692000.0,0.0,276367000.0,18660904000.0,0.0,50520000.0,-203780000.0,0.0,0.0,-254084000.0,122016000.0,0.0,,,,,2997486000.0,0.0,0.0,,,71496000.0,0.8218700000000001,,122016000.0,0.0,73735000.0,6349000.0
2010-09-30,20784044.032,10138300.416000001,79408.0,3474896.896,1170550.0159999998,271944.0,0.0,3807300.0960000004,0.0,1324187.008,10014.0,10456603.648,0.0,4575366.143999999,34124.0,0.0,5753361.92,0.0,93752.0,0.0,189140.992,1398.0,184988.0,0.0,0.0,2755.0,20784044.032,7635672.063999999,3365123.0719999997,524652.9920000001,0.0,32621.0,8981.0,468599.008,322755.00800000003,68282.0,2844657.92,11025214.464000002,4062960.896,9844.0,0.0,0.0,0.0,44010.0,1211495.936,666564.9920000001,5030338.048,18.0,0.0,2123140.992,1849616.0,502.0,28674.0,127183.0,45061.0,72105.0
2010-12-31,23783716000.0,0.0,493132000.0,-11145000.0,248528000.0,2.27328,,-1.5961299999999998,,188219000.0,2177338000.0,0.0,,395545000.0,2177338000.0,,0.0,,0.0,,1851000000.0,-6377000.0,-6377000.0,,0.0,,23783716000.0,5993.0,-11145000.0,0.0,698949000.0,21606378000.0,0.0,-17522000.0,-207326000.0,-34168000.0,0.0,-307696000.0,-1337678000.0,0.0,,,,,5941576000.0,0.0,0.0,,,-1354324000.0,-15.56694,,-1337678000.0,206511000.0,78194000.0,6486000.0
2010-12-31,23783716.864,10838391.808,82391.0,3872110.08,1026945.984,238268.0,285.0,4224164.096,0.0,1380525.0559999999,13703.0,12753268.736,0.0,6739820.032000001,32474.0,0.0,5910739.967999999,0.0,70235.0,0.0,192055.008,1429.0,188219.008,0.0,0.0,2407.0,23783716.864,8474792.96,3772030.9760000003,460892.992,2991.0,22.0,30330.0,461822.016,289427.00800000003,66808.0,3390469.12,13131569.152,4737549.824,63396.0,482496.0,0.0,0.0,45656.0,1397348.9919999999,662356.9920000001,5742765.056,16.0,0.0,2177338.1119999997,1850616.064,0.0,28064.0,248528.0,50130.0,0.0
2011-03-31,24708139.008,10279534.592,79759.0,3437978.1119999997,696779.0079999999,292607.00800000003,0.0,4488688.1280000005,0.0,1270263.04,13461.0,14239594.496,0.0,8026886.143999999,32514.0,0.0,6031767.04,0.0,148428.0,0.0,189011.008,1450.0,185424.992,0.0,0.0,2136.0,24708139.008,9821634.56,4515734.016,511696.992,6986.0,29382.0,3630.0,621065.024,297236.99199999997,68786.0,3767118.08,12617740.287999999,4204876.032,34758.0,471959.008,0.0,0.0,45857.0,1466439.04,661067.0079999999,5732784.128,16.0,0.0,2268750.08,1850616.064,0.0,27455.0,248528.0,65857.0,76294.0
2011-03-31,24708141000.0,0.0,320334000.0,-3406000.0,324822000.0,0.0,,0.8700399999999999,,185425000.0,2268750000.0,0.0,,398816000.0,2268750000.0,,0.0,,0.0,,1851000000.0,102302000.0,102302000.0,,0.0,,24708141000.0,6034.0,-3406000.0,0.0,255951000.0,22439391000.0,0.0,98896000.0,-213391000.0,-12463000.0,0.0,-253521000.0,187044000.0,0.0,,,,,3302141000.0,0.0,0.0,,,75685000.0,0.8700399999999999,,187044000.0,0.0,93312000.0,6533000.0
2011-06-30,24803163000.0,-467499000.0,371743000.0,-12554000.0,235389000.0,0.0,,2.58658,,193189000.0,2305693000.0,0.0,,411868000.0,2305693000.0,,0.0,,3054479000.0,,2010000000.0,61862000.0,61862000.0,,0.0,,24803163000.0,6049.0,-12554000.0,2586980000.0,256171000.0,22497470000.0,-918884000.0,49308000.0,-218679000.0,-12706000.0,0.0,-233430000.0,287022000.0,0.0,,,,,2800482000.0,0.0,0.0,,,225008000.0,2.58658,,287022000.0,0.0,60688000.0,6861000.0
2011-06-30,24803164.16,10503059.456,90212.0,3850949.8880000003,252068.992,303971.00800000003,0.0,4439344.1280000005,0.0,1544509.0559999999,22004.0,14103341.056,0.0,8457507.84,32772.0,0.0,5439326.208,0.0,173735.008,0.0,196763.008,1492.0,193188.992,0.0,0.0,2082.0,24803164.16,9831200.768,4723715.072,633870.976,2803.0,51723.0,29247.0,550590.0160000001,174654.0,65679.0,3598918.912,12666253.312,4090695.936,139510.0,454163.008,0.0,0.0,47513.0,959225.0240000001,636686.0160000001,6338460.16,16.0,0.0,2305692.9280000003,2009616.0,0.0,26231.0,235388.992,34457.0,0.0
